Municipio,Colonia,Operación,Precio,Moneda,Título/Colonia,Tipo,Recámaras,Baños,m²,codigo_eb,Liga,lat,lon,Fuente,Fecha_Corrida
Zapopan,Residencial los Frailes,VENTA,75000000.0,MXN,Casa de Lujo en Los Frailes Residencial,Casa en condominio,5,5,1420.0,EB-WO0937,https://www.aciertamax.com/property/casa-de-lujo-en-los-frailes-residencial-residencial-los-frailes,20.72437618,-103.4172401984,EasyBroker-aciertamax,2026-09-20
Zapopan,Nextipac,VENTA,75000000.0,MXN,"Terreno en Venta, en Valle Tesistán, Zapopan, Jalisco.",Terreno,,,29751.0,EB-SK3523,https://www.aciertamax.com/property/terreno-en-venta-en-valle-tesistan-zapopan-jalisco,20.7669175,-103.5247709,EasyBroker-aciertamax,2026-09-20
Zapopan,El Campanario,VENTA,75000000.0,MXN,"INCREIBLE UBICACION, TERRENO FRENTE AL PALOMAR!",Terreno comercial,,,3303.0,EB-RW7170,https://www.aciertamax.com/property/increible-ubicacion-terreno-frente-al-palomar,20.5926966287,-103.4406995792,EasyBroker-aciertamax,2026-09-20
Zapopan,Nextipac,VENTA,74379750.0,MXN,Excelente Terreno en Venta en la Zona de Mayor Plusvalía de la ZMG,Terreno,,,29751.9,EB-FU1775,https://www.aciertamax.com/property/excelente-terreno-en-venta-en-la-zona-de-mayor-plusvalia-de-la-zmg,20.7646927555,-103.4979428063,EasyBroker-aciertamax,2026-09-20
Zapopan,Residencial del Valle,VENTA,72000000.0,MXN,Terreno en zona real,Terreno,,,3000.51,EB-QD9496,https://www.aciertamax.com/property/terreno-en-zona-real-6ced6934-1251-44d7-a0fd-16c894a3233e,20.7386563055,-103.4261512756,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,71000000.0,MXN,Landmark Reserve House Garden Venta,Departamento,3,4,650.0,EB-VZ5557,https://www.aciertamax.com/property/landmark-reserve-house-garden-venta,20.6877575,-103.4195183,EasyBroker-aciertamax,2026-09-20
Zapopan,Ayamonte,VENTA,70000000.0,MXN,Casa Obra de Arte en Venta en Ayamonte,Casa en condominio,3,5,1000.0,EB-UM9404,https://www.aciertamax.com/property/casa-obra-de-arte-en-venta-en-ayamonte,20.6758370186,-103.4663834744,EasyBroker-aciertamax,2026-09-20
Zapopan,Ayamonte,VENTA,70000000.0,MXN,Lujosa casa EN VENTA en AYAMONTE,Casa en condominio,5,5,1200.0,EB-UG5105,https://www.aciertamax.com/property/lujosa-casa-en-venta-en-ayamonte,20.6756369348,-103.4652165458,EasyBroker-aciertamax,2026-09-20
Zapopan,Arenales Tapatíos,VENTA,70000000.0,MXN,Terreno sobre Av. Mariano Otero N,Terreno comercial,,,10000.0,EB-NC4674,https://www.aciertamax.com/property/terreno-sobre-av-mariano-otero-n,20.6284872,-103.4571406,EasyBroker-aciertamax,2026-09-20
Zapopan,Ayamonte,VENTA,69500000.0,MXN,Espectacular Casa En Ayamonte,Casa en condominio,3,4,1100.0,EB-TN5166,https://www.aciertamax.com/property/espectacular-casa-en-ayamonte-ayamonte-casa-en-condominio,20.6752633,-103.4670731,EasyBroker-aciertamax,2026-09-20
Zapopan,Nextipac,VENTA,69000000.0,MXN,Rancho En Venta En Nextipac,Rancho,10,10,880.0,EB-OT0965,https://www.aciertamax.com/property/rancho-en-venta-en-nextipac,20.7669636413,-103.5246312579,EasyBroker-aciertamax,2026-09-20
Zapopan,Valle Real,VENTA,68990000.0,MXN,"Residencia de lujo en venta en Valle Real, Zapopan, Jalisco",Casa,5,6,750.0,EB-VP9092,https://www.aciertamax.com/property/residencia-de-lujo-en-venta-en-valle-real-zapopan-jalisco,20.7239062,-103.4456219,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,68000000.0,MXN,CASA EN VENTA EN PUERTA DE HIERRO,Casa,3,3,850.0,EB-UL3081,https://www.aciertamax.com/property/casa-en-venta-en-puerta-de-hierro-05eb9c87-4792-45d1-9f18-d199ef35c5b0,20.7105987,-103.4223206,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,68000000.0,MXN,Moderna Casa en Fraccionamiento Puerta de Hierro Dentro de Coto,Casa,4,6,1001.0,EB-QU8105,https://www.aciertamax.com/property/moderna-casa-en-fraccionamiento-puerta-de-hierro-dentro-de-coto-202c852a-ef4c-445a-bf18-a19fb8e07dfa,20.7155297,-103.4193903,EasyBroker-aciertamax,2026-09-20
Zapopan,Zotogrande,VENTA,65000000.0,MXN,DEPARTAMENTO EXCLUSIVO DE LUJO EN ZOTOGRANDE,Departamento,4,7,1235.0,EB-TO5513,https://www.aciertamax.com/property/departamento-exclusivo-de-lujo-en-zotogrande,20.7172585421,-103.4123195146,EasyBroker-aciertamax,2026-09-20
Zapopan,Zotogrande,VENTA,65000000.0,MXN,EXCLUSIVO Y LUJOSO GARDENHOUSE EN ZOTOGRANDE,Casa en condominio,4,7,550.0,EB-TO5326,https://www.aciertamax.com/property/exclusivo-y-lujoso-departamento-en-zotogrande,20.7172039649,-103.4122337008,EasyBroker-aciertamax,2026-09-20
Zapopan,Los Robles Residencial,VENTA,65000000.0,MXN,Terreno en Venta con Escritura Publica,Terreno,,,11.0,EB-QZ0067,https://www.aciertamax.com/property/terreno-en-venta-con-escritura-publica,20.6122195739,-103.4915564841,EasyBroker-aciertamax,2026-09-20
Zapopan,Valle de los Molinos,VENTA,64800000.0,MXN,LOTES INDUSTRIALES EN VENTA AXIS,Terreno industrial,,,10000.0,EB-UW6712,https://www.aciertamax.com/property/lotes-industriales-en-venta-axis-valle-de-los-molinos-zapopan,20.8314591,-103.4463585,EasyBroker-aciertamax,2026-09-20
Zapopan,Nextipac,VENTA,64199405.0,MXN,"BODEGA EN VENTA EM ZAPOPAN, NORTE (NEXTIPARK BY KIVA)",Bodega comercial,,,2523.0,EB-VR7204,https://www.aciertamax.com/property/bodega-en-venta-em-zapopan-norte-nextipark-by-kiva,20.7333922,-103.4631736,EasyBroker-aciertamax,2026-09-20
Zapopan,Las Fuentes,VENTA,64000000.0,MXN,TERRENO EN VENTA  LAS FUENTES,Terreno,,,4000.0,EB-OM3311,https://www.aciertamax.com/property/terreno-en-venta-las-fuentes-a36cd45d-7979-4568-9729-5c5715effdb6,20.61856,-103.42457,EasyBroker-aciertamax,2026-09-20
Zapopan,Nextipac,VENTA,64000000.0,MXN,Terreno en venta en Nextipac Zapopan,Terreno,,,40000.0,EB-HH5973,https://www.aciertamax.com/property/excelente-terreno-en-venta-en-zona-de-gran-expansion-y-alta-plusvalia,20.763920724,-103.5346675138,EasyBroker-aciertamax,2026-09-20
Zapopan,El Vigía,VENTA,62900000.0,MXN,Terreno en Venta Mercado del mar,Terreno comercial,,,3700.0,EB-NC4878,https://www.aciertamax.com/property/terreno-en-venta-mercado-del-mar,20.7327814808,-103.3901828527,EasyBroker-aciertamax,2026-09-20
Zapopan,Ciudad Granja,VENTA,62874000.0,MXN,"Terreno en Venta Calzada Circunvalación Oriente, Cd Granja",Terreno,,,3493.0,EB-RU5033,https://www.aciertamax.com/property/terreno-en-venta-cd-granja-ideal-para-inversionistas-y-desarrolladores,20.6727349,-103.4477484,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,60000000.0,MXN,Legacy Tower Penthouse en Venta,Departamento,3,3,471.0,EB-WZ5269,https://www.aciertamax.com/property/legacy-tower-penthouse-en-venta,20.7087657,-103.418965,EasyBroker-aciertamax,2026-09-20
Zapopan,El Tigre,VENTA,60000000.0,MXN,Terreno Comercial en Renta,Terreno comercial,,,5194.0,EB-WG8299,https://www.aciertamax.com/property/terreno-comercial-en-renta-el-tigre,20.7484919,-103.4210802,EasyBroker-aciertamax,2026-09-20
Zapopan,Ayamonte,VENTA,60000000.0,MXN,Casa Residencia en Venta en Ayamonte Club de Golf Zapopan,Casa,4,5,950.0,EB-VN1251,https://www.aciertamax.com/property/casa-residencia-en-venta-en-ayamonte-club-de-golf-zapopan,20.6752633,-103.4670731,EasyBroker-aciertamax,2026-09-20
Zapopan,Las Lomas Club Golf,VENTA,60000000.0,MXN,Casa en venta en las lomas club de golf,Casa en condominio,4,6,1100.0,EB-UZ2307,https://www.aciertamax.com/property/casa-en-venta-en-las-lomas-club-de-golf-las-lomas-club-golf-zapopan,20.7146649,-103.4369671,EasyBroker-aciertamax,2026-09-20
Zapopan,Las Lomas Club Golf,VENTA,60000000.0,MXN,Casa en venta en las lomas club de golf,Casa en condominio,4,5,1100.0,EB-TW7907,https://www.aciertamax.com/property/residencia-en-las-lomas-club-de-golf,20.7139361969,-103.4397288816,EasyBroker-aciertamax,2026-09-20
Zapopan,Parques de Zapopan,VENTA,60000000.0,MXN,TERRENO EN VENTA EN ZAPOPAN CON USOS DE SUELO COMERCIAL O HABITACIONAL,Terreno,,,5194.0,EB-SV6951,https://www.aciertamax.com/property/terreno-en-venta-en-zapopan-con-usos-de-suelo-comercial-o-habitacional,20.7485204,-103.4210066,EasyBroker-aciertamax,2026-09-20
Zapopan,La Venta Del Astillero,VENTA,59553795.0,MXN,V NAVE IND NEXTIPARK INDUSTRIAL PARK NAVE 148 ZAPOPAN JALISCO,Nave industrial,,,2525.0,EB-TY7491,https://www.aciertamax.com/property/v-nave-ind-nextipark-industrial-park-nave-148-zapopan-jalisco,20.7578991,-103.5507907,EasyBroker-aciertamax,2026-09-20
Zapopan,Ayamonte,VENTA,59000000.0,MXN,Construimos tu casa en  Ayamonte Residencial Club de Golf,Casa en condominio,5,6,1000.0,EB-SZ9243,https://www.aciertamax.com/property/casa-en-preventa-ayamonte-residencial-club-de-golf,20.6740234903,-103.4664924735,EasyBroker-aciertamax,2026-09-20
Zapopan,Residencial los Frailes,VENTA,58995000.0,MXN,Casa en coto Los Frailes,Casa,3,6,800.0,EB-TH5296,https://www.aciertamax.com/property/casa-en-coto-los-frailes,20.7232629,-103.416447,EasyBroker-aciertamax,2026-09-20
Zapopan,Jardines Del Valle,VENTA,58056750.0,MXN,TERRENO EN VENTA EN SERVIDOR PUBLICO,Terreno,,,2322.27,EB-VL8260,https://www.aciertamax.com/property/terreno-en-venta-en-servidor-publico-jardines-del-valle-zapopan,20.740922,-103.4260006,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,58000000.0,MXN,"CASA EN VENTA PUERTA DE HIERRO, ZAPOPAN, JALISCO",Casa,5,5,1040.0,EB-WB4042,https://www.aciertamax.com/property/casa-en-venta-puerta-de-hierro-zapopan-jalisco-171d1f1e-badf-4ee1-991c-81a6cac77c4e,20.7115368,-103.4168879,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,58000000.0,MXN,CASA EN VENTA EN FRACC PUERTA DE HIERRO,Casa,6,10,1020.0,EB-UM8193,https://www.aciertamax.com/property/casa-en-venta-en-fracc-puerta-de-hierro-puerta-de-hierro-zapopan,20.714046,-103.4233586,EasyBroker-aciertamax,2026-09-20
Zapopan,Residencial los Frailes,VENTA,58000000.0,MXN,"Casa en Venta en Los Frailes, zona Diamante de Zapopan",Casa en condominio,3,4,800.0,EB-RF7784,https://www.aciertamax.com/property/casa-en-venta-en-los-frailes-zona-diamante-de-zapopan,20.7232629,-103.416447,EasyBroker-aciertamax,2026-09-20
Zapopan,Residencial los Frailes,VENTA,57000000.0,MXN,CASA EN VENTA EN LOS FRAILES  EN ZONA PUERTA DE HIERRO,Casa en condominio,3,3,850.0,EB-QD9626,https://www.aciertamax.com/property/casa-en-venta-en-los-frailes-en-zona-puerta-de-hierro,20.7232629,-103.416447,EasyBroker-aciertamax,2026-09-20
Zapopan,Residencial del Valle,VENTA,56400000.0,MXN,Terreno en zona real,Terreno,,,2169.18,EB-QD9487,https://www.aciertamax.com/property/terreno-en-zona-real-da7502c9-afcc-4e34-ac23-b143427ae18c,20.7385760362,-103.4261512756,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,55000000.0,MXN,Casa en Puerta de Hierro Oasis de Privacidad y Diseño,Casa en condominio,3,4,655.0,EB-VW6183,https://www.aciertamax.com/property/casa-en-puerta-de-hierro-oasis-de-privacidad-y-diseno,20.722023,-103.4185064,EasyBroker-aciertamax,2026-09-20
Zapopan,Ciudad Granja,VENTA,55000000.0,MXN,"Terreno en venta, Col. Ciudad Granja, Zapopan, Jal.",Terreno,,,2007.0,EB-UV5810,https://www.aciertamax.com/property/terreno-en-venta-col-ciudad-granja-zapopan-jal,20.6777632,-103.4463277,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,55000000.0,MXN,"CASA EN VENTA PUERTA DE HIERRO, ZAPOPAN, JALISCO",Casa,3,4,655.0,EB-TL7291,https://www.aciertamax.com/property/casa-en-venta-puerta-de-hierro-zapopan-jalisco-94e93f09-ed44-4378-9181-ee14d4f254dd,20.72208,-103.4179821,EasyBroker-aciertamax,2026-09-20
Zapopan,Campo Lago,VENTA,55000000.0,MXN,CAMPO LAGO RESIDENCIA,Casa en condominio,,5,796.0,EB-RI3533,https://www.aciertamax.com/property/campo-lago-residencia-campo-lago,20.7109273,-103.4761285,EasyBroker-aciertamax,2026-09-20
Zapopan,San José Ejidal,VENTA,54375000.0,MXN,TERRENO EN VENTA EN LA MAGDALENA,Terreno,,,18124.77,EB-PV3856,https://www.aciertamax.com/property/terreno-en-venta-en-la-magdalena-san-jose-ejidal,20.8110418922,-103.4616315365,EasyBroker-aciertamax,2026-09-20
Zapopan,Las Fuentes,VENTA,54120000.0,MXN,INCREIBLE TERRENO EN LAS FUENTES,Terreno,,,4400.0,EB-KO1022,https://www.aciertamax.com/property/increible-terreno-en-las-fuentes-las-fuentes,20.6240937,-103.4226528,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,54000000.0,MXN,MEDIO PISO DE OFICINAS EN VENTA EN ZONA ANDARES TRIPLE A,Oficina,,3,725.0,EB-WI3742,https://www.aciertamax.com/property/medio-piso-de-oficinas-en-venta-en-zona-andares-triple-a-puerta-de-hierro,20.7109944,-103.410006,EasyBroker-aciertamax,2026-09-20
Zapopan,Valle Real,VENTA,54000000.0,MXN,EXCLUSIVA| CASA DE LUJO AMUEBLADA EN VALLE REAL,Casa,3,5,720.0,EB-TF4524,https://www.aciertamax.com/property/oferta-exclusiva-casa-de-lujo-amueblada-en-valle-real,20.7288211,-103.4360979,EasyBroker-aciertamax,2026-09-20
Zapopan,Lomas de Zapopan,VENTA,53855340.0,MXN,BODEGAS EN VENTA LOMAS DE ZAPOPAN,Bodega industrial,,,1315.0,EB-WL0666,https://www.aciertamax.com/property/bodegas-en-venta-lomas-de-zapopan-lomas-de-zapopan,20.7485432,-103.3947803,EasyBroker-aciertamax,2026-09-20
Zapopan,Colinas de San Javier,VENTA,53800000.0,MXN,Casa en venta en Colinas de San Javier (Terreno con 2 casas),Casa,4,4,800.0,EB-WS2342,https://www.aciertamax.com/property/casa-en-venta-en-colinas-de-san-javier-terreno-con-2-casas-colinas-de-san-javier-zapopan,20.677459,-103.41497,EasyBroker-aciertamax,2026-09-20
Zapopan,La Mojonera,VENTA,53565000.0,MXN,"Terreno en VENTA Ejido San Juan de Ocotan, Zapopan.",Terreno,,,21426.0,EB-ND1617,https://www.aciertamax.com/property/terreno-en-venta-ejido-san-juan-de-ocotan-zapopan,20.741692,-103.4712165,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,53000000.0,MXN,Puerta de Hierro Casa en Renta o Venta,Casa,4,5,650.0,EB-WO5789,https://www.aciertamax.com/property/puerta-de-hierro-casa-en-renta-o-venta-puerta-de-hierro,20.7155297,-103.4193903,EasyBroker-aciertamax,2026-09-20
Zapopan,Lomas Del Valle,VENTA,53000000.0,MXN,Casa de lujo en venta en Lomas del Valle,Casa,4,4,896.0,EB-VG8177,https://www.aciertamax.com/property/casa-de-lujo-en-venta-en-lomas-del-valle-lomas-del-valle,20.6856693,-103.4041956,EasyBroker-aciertamax,2026-09-20
Zapopan,Las Cañadas,VENTA,52500000.0,MXN,Residencia en venta en Las Cañadas,Casa,5,6,1152.0,EB-VJ9990,https://www.aciertamax.com/property/moderna-residencia-en-venta-en-las-canadas,20.7838593,-103.3578597,EasyBroker-aciertamax,2026-09-20
Zapopan,San Isidro,VENTA,52500000.0,MXN,Venta de Terreno en Zapopan,Terreno,,,10.6,EB-EH6043,https://www.aciertamax.com/property/terreno-el-arbolado,20.7547547,-103.3429453,EasyBroker-aciertamax,2026-09-20
Zapopan,Nextipac,VENTA,52000000.0,MXN,VENTA MAGNIFICO TERRENO NEXTIPAC!,Terreno industrial,,,40000.0,EB-WL1370,https://www.aciertamax.com/property/venta-magnifico-terreno-industrial-nextipac,20.7950246,-103.500843,EasyBroker-aciertamax,2026-09-20
Zapopan,Santa Isabel,VENTA,52000000.0,MXN,CASA EN VENTA O RENTA EN EXCLUSIVO COTO,Casa en condominio,4,4,612.0,EB-WG5189,https://www.aciertamax.com/property/casa-en-venta-o-renta-en-exclusivo-coto,20.7032321,-103.4209606,EasyBroker-aciertamax,2026-09-20
Zapopan,La Giralda,VENTA,52000000.0,MXN,Restaurante en Av. Mariano Otero,Edificio,,,741.0,EB-LW7806,https://www.aciertamax.com/property/local-restaurante-en-av-mariano-otero,20.6471756,-103.4050214,EasyBroker-aciertamax,2026-09-20
Zapopan,Colinas de San Javier,VENTA,51870000.0,MXN,Exclusiva Casa en Venta en Colinas de San Javier,Casa,4,4,615.44,EB-NT7094,https://www.aciertamax.com/property/exclusiva-casa-en-venta-en-colinas-de-san-javier,20.694898,-103.4111063,EasyBroker-aciertamax,2026-09-20
Zapopan,Residencial del Valle,VENTA,51610000.0,MXN,Terreno En Venta En Zona Real,Terreno,,,1985.0,EB-QC3547,https://www.aciertamax.com/property/terreno-en-venta-en-zona-real-residencial-del-valle,20.7406028239,-103.4260332112,EasyBroker-aciertamax,2026-09-20
Zapopan,Residencial del Valle,VENTA,51600000.0,MXN,Terreno en zona real,Terreno,,,1984.53,EB-QD9478,https://www.aciertamax.com/property/terreno-en-zona-real-residencial-del-valle-terreno,20.7388569787,-103.4260225296,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,50750000.0,MXN,Oficina En Venta En Corporativo Dos Puntas Andares,Oficina,,6,725.0,EB-LB5865,https://www.aciertamax.com/property/oficina-en-venta-en-corporativo-dos-puntas-andares-puerta-de-hierro,20.7103283,-103.4104424,EasyBroker-aciertamax,2026-09-20
Zapopan,Villa Universitaria,VENTA,50255000.0,MXN,CASA EN VENTA COTO LOMAS COL UNIVERSITARIA ZAPOPAN,Casa,4,4,649.0,EB-RJ0928,https://www.aciertamax.com/property/casa-en-venta-coto-lomas-col-universitaria-zapopan,20.6954528,-103.4106936,EasyBroker-aciertamax,2026-09-20
Zapopan,El Mante,VENTA,50000000.0,MXN,Bodega Industrial en Venta Col. El Mante,Bodega industrial,,,2700.0,EB-WR2365,https://www.aciertamax.com/property/bodega-industrial-en-venta-col-el-mante,20.6079226,-103.4234931,EasyBroker-aciertamax,2026-09-20
Zapopan,Nextipac,VENTA,50000000.0,MXN,SE VENDE TERRERO EN NEXTIPAC (CAMINO AL ALEMAN ZAPOPAN),Terreno,,,18825.0,EB-WK7354,https://www.aciertamax.com/property/se-vende-terreno-industrial-nextipac-camino-al-aleman-zapopan,20.7880791,-103.5291873,EasyBroker-aciertamax,2026-09-20
Zapopan,Lomas Del Bosque,VENTA,50000000.0,MXN,Tickets en Venta,Local comercial,,,,EB-UW3587,https://www.aciertamax.com/property/tickets-en-venta-lomas-del-bosque-zapopan,20.7118967,-103.4085157,EasyBroker-aciertamax,2026-09-20
Zapopan,Lomas Del Bosque,VENTA,50000000.0,MXN,Tickets en Venta,Local comercial,,,,EB-UT5226,https://www.aciertamax.com/property/tickets-en-venta-lomas-del-bosque,20.7118967,-103.4085157,EasyBroker-aciertamax,2026-09-20
Zapopan,Lomas Del Valle,VENTA,50000000.0,MXN,"RESIDENCIA DE LUJO EN VENTA EN LOMAS DEL VALLE, ZAPOPAN",Casa,5,5,920.0,EB-UQ2098,https://www.aciertamax.com/property/casa-en-venta-en-lomas-del-valle-dd1c5cfc-04e3-4433-9118-a60e055ce7c5,20.6900408,-103.4046103,EasyBroker-aciertamax,2026-09-20
Zapopan,Nextipac,VENTA,50000000.0,MXN,"Se vende terreno industrial (Zapopan) Camino al Aleman, en Nextipac",Terreno,,,18825.0,EB-SJ1663,https://www.aciertamax.com/property/se-vende-terreno-comercial-zapopan-camino-al-aleman-nextipac,20.7590433383,-103.5148572178,EasyBroker-aciertamax,2026-09-20
Zapopan,Valle Real,VENTA,50000000.0,MXN,Residencia en Venta dentro de coto en Valle Real,Casa en condominio,5,7,1057.0,EB-MX2262,https://www.aciertamax.com/property/amplia-residencia-venta-valle-real,20.7236419,-103.447437,EasyBroker-aciertamax,2026-09-20
Zapopan,Lomas Del Bosque,VENTA,50000000.0,MXN,Casa en venta en Acueducto,Casa,3,4,670.0,EB-LS0412,https://www.aciertamax.com/property/casa-en-venta-en-acueducto,20.7145279,-103.4046529,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta las Lomas,VENTA,49900000.0,MXN,"Residencia en venta, en Coto Puerta Las Lomas",Casa en condominio,4,5,745.0,EB-VX5069,https://www.aciertamax.com/property/residencia-en-venta-en-coto-puerta-las-lomas-puerta-las-lomas,20.7034429,-103.4367944,EasyBroker-aciertamax,2026-09-20
Zapopan,Villa Universitaria,VENTA,49900000.0,MXN,Casa en venta con alberca en Villa Universitaria,Casa,4,8,1200.0,EB-RX2190,https://www.aciertamax.com/property/casa-en-venta-con-alberca-en-villa-universitaria,20.6933322,-103.4125276,EasyBroker-aciertamax,2026-09-20
Zapopan,Valle Real,VENTA,49800000.0,MXN,Residencia de Lujo en Venta en Valle Real - Coto Versalles,Casa en condominio,4,6,938.0,EB-WN5875,https://www.aciertamax.com/property/residencia-de-lujo-en-venta-en-valle-real-coto-versalles,20.7172265233,-103.4429006952,EasyBroker-aciertamax,2026-09-20
Zapopan,Tesistan,VENTA,49505000.0,MXN,Venta Terrenos Tesistán uso de Suelo Habitacional,Terreno,,,15000.0,EB-TQ4017,https://www.aciertamax.com/property/venta-terrenos-tesistan-uso-de-suelo-habitacional,20.6400624,-103.4302904,EasyBroker-aciertamax,2026-09-20
Zapopan,Puerta de Hierro,VENTA,49500000.0,MXN,Residencia en Venta en Puerta de Hierro,Casa en condominio,4,5,788.9,EB-WH5966,https://www.aciertamax.com/property/residencia-en-venta-en-puerta-de-hierro-fce13732-3bcb-41d2-bd5c-e5fd774bcf80,20.6919149,-103.4486343,EasyBroker-aciertamax,2026-09-20
Zapopan,Tesistan,VENTA,49020000.0,MXN,Parque industrial  Colotlan,Terreno industrial,,,,EB-PL3568,https://www.aciertamax.com/property/parque-industrial-colotlan-tesistan,20.7980840521,-103.4581659833,EasyBroker-aciertamax,2026-09-20
Zapopan,Las Cañadas,VENTA,49000000.0,MXN,RESIDENCIA EN VENTA FRACC. LAS CAÑADAS,Casa en condominio,6,6,1000.0,EB-UI8152,https://www.aciertamax.com/property/residencia-en-venta-fracc-las-canadas,20.7791378,-103.3615647,EasyBroker-aciertamax,2026-09-20
Zapopan,Villa Universitaria,VENTA,48900000.0,MXN,🏡 Amplia Residencia de Una Planta en Venta – Villa Universitaria,Casa,3,4,1200.0,EB-WK9704,https://www.aciertamax.com/property/amplia-residencia-de-una-planta-en-venta-villa-universitaria,20.6939707,-103.4150564,EasyBroker-aciertamax,2026-09-20
Zapopan,Zapopan Industrial Norte,VENTA,48623849.0,MXN,"BODEGAS DE CAMARA FRIA EN VENTA EN BELENES, ZAPOPAN",Bodega industrial,,,1282.0,EB-VH2802,https://www.aciertamax.com/property/bodegas-de-camara-fria-en-venta-en-belenes-zapopan-898a618a-9f73-4e70-a4fd-34d476c6243e,20.7484639,-103.3943039,EasyBroker-aciertamax,2026-09-20
Zapopan,Virreyes Residencial,VENTA,48500000.0,MXN,Residencia tipo Mexicano de super lujo,Casa en condominio,3,5,1100.0,EB-OT1405,https://www.aciertamax.com/property/residencia-tipo-mexicano-de-super-lujo,20.6942793,-103.4388948,EasyBroker-aciertamax,2026-09-20
Zapopan,Los Girasoles,VENTA,48025000.0,MXN,FINCA  LA MORA ZAP CON USO DE SUELO PROYECTO USO MIXTO VERTICAL COMERCI,Casa con uso de suelo,6,3,735.0,EB-MM7821,https://www.aciertamax.com/property/finca-ex-hda-de-la-mora-zap-con-uso-de-suelo-proyecto-uso-mixto-vertical-comerci,20.7308428,-103.4251014,EasyBroker-aciertamax,2026-09-20
Zapopan,Nextipac,VENTA,48000000.0,MXN,TERRENO EN VENTA EN NEXTIPAC,Terreno,,,20000.0,EB-SP4635,https://www.aciertamax.com/property/terreno-en-venta-en-nextipac-fa5531cf-ea1c-4857-8f45-7ba50cdfb831,20.7827582,-103.5132929,EasyBroker-aciertamax,2026-09-20
Zapopan,La Mojonera,VENTA,48000000.0,MXN,Residencia de lujo  zona valle real,Casa,6,7,1190.0,EB-SM1259,https://www.aciertamax.com/property/residencia-de-lujo-en-venta-arauca-bosque-residencial,20.745012,-103.472633,EasyBroker-aciertamax,2026-09-20
Zapopan,Residencial del Valle,VENTA,48000000.0,MXN,Terreno en zona real,Terreno,,,2000.09,EB-QD9503,https://www.aciertamax.com/property/terreno-en-zona-real-30bf8f8c-9dfb-487e-9f48-864d9c449413,20.7384556321,-103.426194191,EasyBroker-aciertamax,2026-09-20
Zapopan,Colinas de San Javier,VENTA,47500000.0,MXN,"Casa en venta en Colinas de San Javier, Zapopan",Casa,3,5,904.0,EB-UY1266,https://www.aciertamax.com/property/residencia-de-oportunidad-en-venta-en-colinas-de-san-javier-zapopan,20.7014412,-103.4073755,EasyBroker-aciertamax,2026-09-20
Zapopan,Bosque de los Lagos,VENTA,47490000.0,MXN,Casa en Bosque de los Lagos!!!!,Casa en condominio,4,4,716.54,EB-WF8865,https://www.aciertamax.com/property/casa-en-bosque-de-los-lagos-bosque-de-los-lagos-zapopan,20.6978895,-103.4255303,EasyBroker-aciertamax,2026-09-20
Zapopan,Valle Real,VENTA,46900000.0,MXN,Casa en venta Valle Real,Casa en condominio,3,3,860.0,EB-UE0227,https://www.aciertamax.com/property/casa-en-venta-valle-real-08235f1c-1e02-4192-b02b-52fc1827131b,20.7244685,-103.447205,EasyBroker-aciertamax,2026-09-20
Zapopan,Valle Real,VENTA,46900000.0,MXN,CASA EN VENTA FRACCIONAMIENTO ¨VALLE REAL¨,Casa en condominio,3,4,860.0,EB-TZ8614,https://www.aciertamax.com/property/casa-en-venta-fraccionamiento-valle-real-valle-real-zapopan,20.7228295,-103.4488031,EasyBroker-aciertamax,2026-09-20
Zapopan,Real San Bernardo,VENTA,46800000.0,MXN,Residencia de Lujo en Real San Bernardo | Más de 950 m² de Terreno | A minutos d,Casa en condominio,5,5,850.0,EB-VJ6670,https://www.aciertamax.com/property/casa-impresionante-en-real-san-bernardo,20.7055586,-103.4090389,EasyBroker-aciertamax,2026-09-20
Zapopan,Parques de Zapopan,VENTA,46700000.0,MXN,"Precioso terreno para desarrollo habitacional o bodegas  5,194 mts2",Terreno,,,5194.0,EB-LS0536,https://www.aciertamax.com/property/precioso-terreno-para-desarrollo-habitacional-o-bodeguitas-5-194-mts2,20.7453491,-103.4166647,EasyBroker-aciertamax,2026-09-20
Zapopan,Colinas de San Javier,VENTA,46000000.0,MXN,CASA EN VENTA COLINAS DE SAN JAVIER,Casa,4,4,509.0,EB-OX2078,https://www.aciertamax.com/property/casa-en-venta-colinas-de-san-javier-b2a02ca7-6d5e-473e-8c0d-10d1ad7f4d7c,20.6994725,-103.4017658,EasyBroker-aciertamax,2026-09-20
